vehid,entry,mid,instspeed,exit,length
814,141.37197106478095,146.58648178347758,12.119126148544236,151.5112629761191,121.45
881,170.5238592850313,175.46008189995587,5.0,150.91520250869746,121.45
883,432.5911338872901,437.57023825031314,13.109553650735505,489.4693169312864,121.45
847,514.4823205740068,519.2630313402219,5.0,494.56212890923246,121.45
852,680.8627773870985,686.383076931981,11.394786974836634,691.4318639596816,121.45
887,682.8321270586944,688.1606390265239,5.0,663.260302082637,121.45
886,792.5572658610744,798.363338714789,11.252430071855938,839.2348715470935,121.45
890,947.8118513015037,953.1823991253456,11.011688661162227,958.1312640060495,121.45
906,1039.00250916052,1044.100715736958,12.663348064318873,1048.561380341412,121.45
859,1150.2318942817424,1155.0652052058,12.339639055088231,1191.3299672885462,121.45
880,1223.151631644079,1228.40651723891,11.156039104459577,1279.0589981009582,121.45
820,1583.0964181764796,1588.000306229203,12.098196980125604,1634.8785537061328,121.45
876,1668.67359160139,1673.3922982240072,14.703094972318917,1678.6028393588367,121.45
905,1759.0535136126311,1764.0695705029632,13.625663190186184,1768.948026695492,121.45
898,1871.439372473253,1876.0310737985353,13.600612611953396,1897.7352940786232,121.45
911,1882.831359120409,1889.0554280440692,9.907735007100781,1902.612850602775,121.45
819,1884.8273818121356,1891.0347927506868,10.00468839947988,1904.5640940435528,121.45
2834,1941.8303043054239,1946.5559484122623,5.0,1921.939805483942,121.45
2857,1944.3689259429764,1949.0053984447036,13.024897946254526,1982.998945083177,121.45
2852,2215.343501107365,2221.1987071103586,10.823264299525901,2252.194677764298,121.45
2842,2229.62222566593,2234.2188915119414,5.0,2224.3382702324584,121.45
2888,2234.164117401499,2239.012654008482,8.046458413578815,2258.1401773401017,121.45
2914,2299.847273919919,2304.5304828651756,12.825015934747329,2309.7264479064393,121.45
2900,2303.734179069964,2308.131931192282,5.0,2305.050160321627,121.45
2904,2389.091660952099,2394.330354823873,5.0,2369.5067903275954,121.45
2837,2571.3876377990873,2576.373859263224,12.88179838857207,2598.819753214597,121.45
2876,3020.163461448974,3025.3318060260635,11.975899034480623,3030.582408175909,121.45
2886,3288.6789420585073,3293.490737798075,13.789310969007586,3298.6072846472543,121.45
2915,3312.4697139178706,3318.0654471261764,11.119537954200315,3323.1157003794424,121.45
2856,3595.017874025344,3599.4365113394333,14.02993021208427,3604.3433205354618,121.45
4893,3750.5336209560683,3756.3072265290593,5.0,3731.566032400704,121.45
4887,3919.0298400272636,3925.405419528239,9.545358776154732,3931.213027712037,121.45
4884,3921.0058888428584,3927.4197512997475,8.906094427943643,3933.207090597373,121.45
4882,3922.9632406713854,3929.407846583885,10.981968589902413,3935.0517622014254,121.45
4898,4011.2455061942137,4016.4138240005177,12.26147330757211,4021.137693495842,121.45
4818,4029.00072734474,4034.0278718721233,11.863203949197155,4038.7109259438457,121.45
4888,4116.857205151729,4122.071780051518,11.503600349541191,4126.857702958041,121.45
4834,4388.157288569254,4393.10313514626,5.0,4368.737395335188,121.45
4814,4395.118290863176,4401.04214173064,10.795065904090174,4450.020804284572,121.45
4846,4459.824268257442,4464.388215817604,13.668548036558938,4468.52581917905,121.45
4880,4463.140112908716,4468.41305016262,10.99071542960596,4473.32638061602,121.45
4820,4464.950014869849,4470.2811290205655,5.0,4445.112609548922,121.45
4861,4639.007239678053,4644.023498547235,13.32128314433308,4648.401792150467,121.45
4878,4751.025215338138,4756.153900165817,11.732176294219407,4761.573738705492,121.45
4851,5114.754096584538,5120.454419035892,10.36195611208796,5157.845618566605,121.45
4875,5394.170594226517,5398.234674641019,14.106038849118104,5415.299899294102,121.45
6879,5543.081568875184,5548.322060203441,11.900228950801393,5591.070594605245,121.45
6898,5723.186678178381,5728.289544832733,11.156005111923587,5769.417686390289,121.45
6922,5826.717792821263,5831.053709419689,5.0,5825.126888432005,121.45
6866,5899.1025262020585,5903.531979228086,13.988647296146645,5908.787005092908,121.45
6870,5911.810208026164,5916.369747813198,12.953298888212775,5942.843889434053,121.45
6888,6169.130314988478,6174.198561103431,13.244359011101087,6179.518802653212,121.45
6895,6286.6540571000405,6291.597975032404,12.772847435592592,6297.8035252515665,121.45
6910,6348.743638699642,6354.1167354241525,11.03698050363694,6359.618133797673,121.45
6892,6438.69523223121,6443.478245074356,13.785011084239706,6448.522479642603,121.45
6855,6528.864313831562,6534.193475904646,12.43944828192133,6539.765517042009,121.45
6897,6531.034668736389,6536.522786451643,10.80786367490618,6559.115003402473,121.45
6841,6549.069912982936,6553.531259976542,12.976099673275058,6563.564964873591,121.45
6830,6711.3165125412315,6716.514430036776,11.806155937212175,6735.247464147217,121.45
6825,6888.878899867083,6894.286839259438,11.96868022319976,6899.754134506735,121.45
6862,6891.324933389526,6896.2854093898795,12.984175237336686,6911.23311195337,121.45
6924,6893.350067068159,6898.215091819152,12.213072131650113,6914.209285654258,121.45
6876,6980.306410795543,6985.3521712670745,5.0,6960.6954026750045,121.45
6863,7270.556153233939,7275.477027085395,5.0,7249.877119953192,121.45
