vehid,entry,mid,instspeed,exit,length
208,90.0,95.29141920455093,13.251921708160065,100.5990510802457,123.08
365,158.0,164.08581225165457,11.933894433267582,169.25362179591443,123.08
348,206.0,211.3586315747519,5.0,186.67630165762492,123.08
247,215.0,221.110951874964,11.588611859624674,230.7997303308499,123.08
246,359.0,363.64785809718444,5.0,378.2905101778445,123.08
229,376.0,382.0252511818791,12.131002157540092,416.4321927677775,123.08
223,384.0,388.31383209493254,5.0,388.78213166505253,123.08
390,434.0,439.11632284478395,5.0,413.3864303489088,123.08
237,570.0,575.2982429349477,5.0,557.8273257713703,123.08
385,597.0,602.4530215754615,12.902039323303748,607.1994156853992,123.08
285,607.0,612.357111231514,13.256811702107578,616.9886615793696,123.08
207,660.0,665.0699769404495,14.549486774732559,678.1032916747615,123.08
282,859.0,864.2564804062006,13.09824596979193,868.8451091392518,123.08
216,977.0,982.2934076278084,5.0,957.5288737180161,123.08
177,1043.0,1047.4941823515446,15.85641349904944,1051.206425118041,123.08
262,1222.0,1227.4055507638116,12.476261605853015,1232.1429151432517,123.08
394,1245.0,1250.234675438555,13.594296406155362,1255.5691364449801,123.08
171,1279.0,1284.0398558154848,5.0,1280.708073810928,123.08
295,1316.0,1321.1011776794442,13.83824073969782,1325.4603572128233,123.08
323,1427.0,1432.561280634324,12.230752614859988,1438.3250939841932,123.08
203,1633.0,1638.0625256629557,13.566075174243645,1643.4606013143996,123.08
321,1649.0,1654.4675428324736,13.139753265119143,1668.0272827742447,123.08
2287,1878.0,1883.5336386096942,12.56241670396913,1889.0382224747711,123.08
2261,1960.0,1965.276178207772,12.90379351641137,1969.7118715678375,123.08
2257,1997.0,2002.490175564822,12.902749466409073,2028.5368452825091,123.08
2382,2151.0,2156.2776223945416,13.399080208340338,2161.5618409082635,123.08
2307,2218.0,2224.18120768239,11.291942172199875,2229.381386168287,123.08
2225,2276.0,2281.092046731292,13.672037516617829,2286.4314149626393,123.08
2355,2389.0,2394.194225451832,13.953767840462154,2398.4946090378185,123.08
2163,2626.0,2633.15624806193,5.0,2628.1557635069726,123.08
2202,2639.0,2644.2713852817055,13.8961734114956,2660.7025693917685,123.08
2245,2775.0,2781.128681749321,5.0,2757.063719197504,123.08
2266,2779.0,2784.1476888744155,13.284126039410653,2838.0164039828715,123.08
2340,2951.0,2956.5731391017616,5.0,2931.302710483608,123.08
2404,2958.0,2964.290554041803,10.42005833249878,2970.489539532398,123.08
2166,3004.0,3009.5932274891975,12.571495978935689,3021.247861269311,123.08
2164,3132.0,3138.3751273983717,10.030585873731495,3144.987014037701,123.08
2397,3197.0,3203.2396297295995,10.12337043105007,3208.83059288934,123.08
2172,3494.0,3500.3046122423875,5.0,3476.4528192136095,123.08
4230,3669.0,3675.146321152892,9.77880638266911,3680.5990112280347,123.08
4226,3736.0,3742.43817441492,10.28010450757152,3748.0462910332194,123.08
4248,3832.0,3837.5388818372444,12.996919166023837,3842.1518110138554,123.08
4396,3848.0,3853.417763394444,13.434090294643052,3857.8833174050815,123.08
4313,3868.0,3874.0473654945285,11.495459152337018,3879.7039682910704,123.08
4269,3931.0,3936.412079090437,12.419786755984822,3941.081921283109,123.08
4202,3950.0,3955.3422831153557,12.857607815195582,3960.633874851265,123.08
4333,4056.0,4063.427997599053,8.86574119659788,4070.588258229976,123.08
4302,4189.0,4194.4351742605395,5.0,4168.986350711842,123.08
4339,4222.0,4228.261673508693,11.169182252004353,4234.256984443662,123.08
4285,4295.0,4300.041642543697,14.389101702348329,4304.22085567184,123.08
4159,4318.0,4324.256724861815,10.58027850953535,4330.4640712062,123.08
4167,4331.0,4336.222981930047,5.0,4338.51372665471,123.08
4330,4376.0,4381.148267457465,14.179165061794476,4385.452166471786,123.08
4173,4392.0,4397.255556111889,13.759136453823723,4401.676031005014,123.08
4382,4427.0,4432.483828189647,5.0,4407.851594301392,123.08
4215,4491.0,4496.474765713728,12.614189150610567,4502.1844667536725,123.08
4183,4682.0,4687.54958424082,11.962764386900204,4693.0380509758625,123.08
4198,4768.0,4774.501235843132,5.0,4750.859034502988,123.08
4356,4776.0,4781.593111506198,12.938566403842264,4818.164616289427,123.08
4206,4919.0,4925.010235278534,5.0,4900.366931110777,123.08
4233,4935.0,4941.13797905886,10.944596920821173,4947.041799027725,123.08
4281,5119.0,5124.535233498536,12.080678999429761,5130.3496486778795,123.08
4292,5199.0,5204.377631193504,12.578525876759729,5208.912973873281,123.08
4171,5200.0,5206.244184178877,10.780073592596631,5211.365634891942,123.08
4204,5252.0,5257.3502185348,12.920395533541518,5272.456912142615,123.08
4245,5291.0,5296.334980649773,13.48998966762214,5300.834814972692,123.08
4373,5334.0,5339.414896211895,13.34067663599392,5358.110504792,123.08
6380,5737.0,5742.190946684496,13.170248566053694,5746.580821081373,123.08
6404,5749.0,5754.265740239124,13.35451075738985,5759.569787019619,123.08
6353,5961.0,5966.000839887665,13.384839698374517,5992.603158754823,123.08
6248,5964.0,5970.2141667427,11.27785059829435,5995.298483225797,123.08
6374,6157.0,6163.204481347913,10.5774076519093,6170.745161996958,123.08
6238,6172.0,6177.027318697278,14.221240913219889,6181.249192370052,123.08
6211,6243.0,6249.0256462776815,11.164575667069798,6254.716466386265,123.08
6371,6293.0,6298.406831203529,12.50121021112461,6348.220454176755,123.08
6336,6381.0,6386.100611348934,13.34876619451656,6438.218636274608,123.08
6254,6389.0,6394.361776950398,13.486199392496022,6440.904407327282,123.08
6389,6417.0,6422.287478061623,12.731235850319885,6443.039978564902,123.08
6343,6439.0,6445.2820805897845,11.381808797342533,6450.6809305066145,123.08
