vehid,entry,mid,instspeed,exit,length
1840,177.28297473141177,193.40359569906312,5.0,180.3909098544916,402.27
1440,482.8009955479883,499.3875844276996,5.0,486.0663243921555,402.27
1883,706.1342315504959,722.2003907642542,12.30633488400206,739.5237605063115,402.27
1622,851.5883254557834,872.3592046910167,9.758585231345602,892.7328585442044,402.27
1444,1840.3774695082818,1856.2082750809095,5.0,1841.7602407083161,402.27
3882,2055.600086274637,2071.221440554782,12.720444543045204,2120.9258573946145,402.27
3610,2458.3306925583206,2472.497219663941,14.388319329650068,2486.833418038521,402.27
3875,2504.100019697638,2517.037688461341,14.986418460354239,2531.7074279157378,402.27
3619,2678.2601333317557,2698.178009396088,10.219102007166603,2718.461027779756,402.27
3633,2934.7438908755084,2950.092354404243,13.020107914951723,2966.8889447202473,402.27
3444,3131.9711431874234,3147.3992429544905,5.0,3134.250635004281,402.27
3848,3434.444971005139,3449.1185353443757,13.538843601796476,3468.4600924740057,402.27
5888,3945.5721360586963,3960.2981885732206,13.155108064597963,3976.3910049260758,402.27
5626,4189.3846758501495,4206.422289947823,11.78648331573385,4223.196702886479,402.27
5840,4591.226687031924,4609.126853084523,11.500384665306361,4627.929143406196,402.27
5446,4838.331011798341,4854.142958743872,12.350985216712832,4908.218026559691,402.27
5359,5111.550159578061,5126.575104702874,14.323775717137888,5142.566826325389,402.27
5882,5298.50694372465,5316.469296383895,11.175022117802335,5335.765684321,402.27
5444,5374.9421607262975,5388.39347681547,15.717634877371081,5402.830806856919,402.27
5636,5529.672627411507,5547.142097156931,11.418392293465853,5564.428740496251,402.27
7841,5570.471766045549,5587.51707122932,11.53600115566928,5628.476626764973,402.27
7817,5834.220612436652,5849.244945670022,13.100368545619974,5898.615709857577,402.27
7433,5923.16859584272,5937.478399506971,14.700772338131381,5952.90272349826,402.27
7441,6172.148515639437,6186.399628512911,13.513051370055045,6200.472136766095,402.27
7628,6270.007481445377,6283.629186094596,14.658252549450902,6298.648959307424,402.27
7629,6546.238684336015,6562.468934676606,5.0,6588.276392501493,402.27
7812,6646.82569543581,6663.105429358879,5.0,6650.635477661565,402.27
7885,6826.074489391724,6842.031556391375,12.662939715730266,6858.867154351992,402.27
7437,6973.477974822472,6995.288507408945,9.790752714674982,7017.830654410877,402.27
7627,7320.783480375114,7336.254581401338,13.058435527160517,7351.650099842702,402.27
