vehid,entry,mid,instspeed,exit,length
352.0,84.0,89.53654043778134,12.310702054586812,94.91312548710452,123.08
280.0,97.0,102.16739703123795,13.738357214972062,138.18357245226903,123.08
355.0,132.0,137.12827535901457,13.833838554775559,141.59022451008468,123.08
368.0,153.0,158.21599382991963,14.22357237115533,162.42231400162407,123.08
185.0,159.0,164.01116580506553,14.070240705615554,168.23160895818543,123.08
361.0,177.0,183.05500058354812,11.346075448256796,189.36514425249788,123.08
360.0,212.0,218.2259199203453,10.589156341064227,227.85076943588223,123.08
378.0,251.0,256.03899268573696,13.818215349296292,260.19759967683376,123.08
214.0,253.0,258.5571647723276,12.429574628905058,263.33865227486996,123.08
173.0,283.0,288.31902525358646,13.313387293631779,318.1201162544487,123.08
270.0,321.0,327.12184859397115,11.10434268019715,332.41392323947946,123.08
318.0,338.0,343.5239915360717,12.22233371179796,348.31483574090254,123.08
165.0,520.0,525.014289891231,13.637162347982551,529.2182581675082,123.08
184.0,525.0,530.4854945186698,12.818305115298118,535.9950189928646,123.08
405.0,700.0,706.3139393428796,10.12922634248659,711.7415204569788,123.08
356.0,745.0,750.0382761379163,13.207181616824883,768.3091588850468,123.08
380.0,761.0,766.1574280299383,13.40434168867984,771.1360183778652,123.08
288.0,882.0,887.0118435225343,14.563222101033073,891.2013362194677,123.08
228.0,884.0,889.0776340407547,14.627622419599883,893.1753147913856,123.08
314.0,928.0,933.3637041423647,12.567799694567675,938.8696796435348,123.08
229.0,1168.0,1173.0132861468394,13.702079779699597,1178.2688838398644,123.08
218.0,1187.0,1192.2123048460537,12.705572720423271,1218.6007227376201,123.08
323.0,1342.0,1347.248618549017,13.962155480650718,1352.7162123649562,123.08
404.0,1346.0,1351.015029612139,14.069940850435106,1397.6587928239742,123.08
201.0,1436.0,1441.4040543355911,12.967119262465642,1446.9139637662272,123.08
311.0,1458.0,1464.2117934202383,11.513849291373544,1488.2514882297812,123.08
156.0,1578.0,1583.3261685965942,12.732344405138212,1587.8523189335394,123.08
