vehid,entry,mid,instspeed,exit,length
1285.0,369.3692037454837,377.4051702864298,13.448069492037504,386.7963462608886,232.08
1296.0,647.6994493173155,655.1514169435463,15.27832071630099,663.9630987675712,232.08
1206.0,836.9218856150346,846.3867949907103,12.414865935385754,855.9272852217357,232.08
1453.0,901.0971811270338,910.447554927568,12.485023739585904,919.6479568857395,232.08
1323.0,1039.0941159546178,1047.0876056645795,15.5699657174728,1054.434111108149,232.08
1450.0,1177.049018626884,1186.3330334059497,12.413687760933072,1195.4134460447615,232.08
134.0,1247.9204231879921,1256.028741421659,14.430326317223434,1264.1157755594477,232.08
1207.0,1281.8397180709221,1290.5121275916972,12.497877987693776,1314.3331916660088,232.08
1205.0,1384.2981638382792,1393.103563200982,14.02479560367641,1401.5779391355811,232.08
1293.0,1591.0941532154125,1601.1082324672402,12.059214273792366,1610.9011314794234,232.08
1298.0,1594.476399202159,1604.0388525901917,11.766506188480662,1613.6842182982646,232.08
1444.0,1606.6531816637564,1615.1125869760795,13.401128634252787,1623.6942963763588,232.08
1197.0,1758.8284665569581,1766.5926774570746,14.566572078661036,1775.773702404963,232.08
1328.0,1867.382514246119,1876.0519561027616,13.963265789504367,1884.2267071342665,232.08
6.0,1883.7399153137558,1895.3820228462891,9.536053439487207,1907.7457879757014,232.08
3199.0,2212.3428447523784,2221.5027724784145,12.584018584903555,2229.9923710494772,232.08
3290.0,2419.2101299470037,2427.315689888698,15.637586961452428,2434.716776726397,232.08
3211.0,2557.325143009338,2566.156880263112,13.048069309625863,2574.6359353608664,232.08
3335.0,2695.2334223676453,2705.0253774303296,12.190817419913259,2714.596992005126,232.08
3204.0,2764.2956817786467,2775.4672513190635,10.285778003728957,2786.628244885757,232.08
3193.0,2993.9717747423315,3004.51146813958,12.223177137579443,3039.394056993529,232.08
3205.0,3178.4993116364985,3188.347196198014,11.568661238236494,3198.1641254189767,232.08
3286.0,3263.206497444389,3272.3347143189108,12.438932056026232,3281.6409764006044,232.08
3189.0,3387.2970291881907,3399.0423487809203,9.621592499366887,3410.7064220427037,232.08
2144.0,3404.825431269836,3412.6232263478432,14.24026522820712,3420.30645454708,232.08
3330.0,3529.304138114929,3538.124080757611,12.915617813887232,3546.9308750767987,232.08
2029.0,3674.647457038221,3683.1439432974876,13.711491443878897,3691.6346421111516,232.08
5282.0,3730.2361163488645,3740.2156545860953,12.175117959160442,3750.09291744123,232.08
5295.0,3799.0802505213237,3807.5413205463806,14.352394158885687,3815.858960089881,232.08
5193.0,3937.1866324236594,3945.623228474334,14.155165660786892,3953.5625370329058,232.08
5283.0,4006.1058390104,4014.372894189376,15.063176302275176,4021.7779131431475,232.08
4006.0,4312.777901177164,4322.162916912884,12.546210179178916,4332.671315395144,232.08
5296.0,4455.92446704279,4464.569493090832,12.97699532830747,4474.679842266704,232.08
4002.0,4500.368182736514,4512.032595053678,9.221017865696899,4523.921967480991,232.08
5293.0,4802.074391893699,4811.057980048515,12.739379263195978,4833.752593334774,232.08
5211.0,4834.119851055685,4844.312313869367,11.715426466315437,4854.443882621835,232.08
5328.0,4902.992344710059,4913.109181550402,11.046220876449311,4922.898618409338,232.08
5294.0,5524.41944068106,5534.213148846041,12.010720205825406,5543.611874536095,232.08
5188.0,5526.4964823809805,5536.334831161651,11.445148123086247,5546.2758395812625,232.08
7282.0,5692.957993350067,5700.328850356931,15.369407514579537,5709.512948724445,232.08
7202.0,5695.420509101748,5703.307395272114,13.882476369419457,5730.368657187373,232.08
7199.0,5938.060195205753,5948.299774857017,11.316927210537285,5958.304921040614,232.08
7278.0,6316.47800362386,6324.562773272983,14.187519627154998,6333.9259086617485,232.08
7289.0,6769.937999575289,6778.5223673231,13.181173501184787,6787.097701052374,232.08
7194.0,6835.442248334983,6845.343561143775,11.949116519230133,6854.900728179211,232.08
7275.0,7217.442677247956,7225.148059433913,15.333283763132952,7234.452898476386,232.08
7280.0,7249.337045473935,7258.153029101502,13.92862499958326,7266.491240410119,232.08
