vehid,entry,mid,instspeed,exit,length
1530,229.1575776626347,234.3888703360157,12.693426682798018,239.12065278467676,122.81
1520,411.32123949731096,416.2878457985116,5.0,391.07189171904554,122.81
1675,498.5241025326746,503.1719210162013,4.501075917047483,476.6623078845248,122.81
1518,590.6462070300794,595.4745900992818,13.361705908031471,600.1305204941899,122.81
1368,747.4684264410348,751.5550054650962,14.76123034667802,756.8390624197383,122.81
1386,749.1198594351226,753.2204806315543,14.577154852998753,768.2881821883326,122.81
1696,770.6445747779275,775.4430291258343,12.680949489267853,780.3412700409878,122.81
1519,859.0988976232703,864.3216193783219,12.514965862075902,868.9627211198001,122.81
1643,863.2731507649041,868.4881204250597,11.708699464904434,873.5401927317583,122.81
1693,951.485311064037,956.4942396958444,11.895927847294036,961.457115139668,122.81
1401,1012.7452314036832,1017.0534121425126,5.0,993.134641030105,122.81
1690,1308.484585847501,1314.0149828440667,5.0,1289.1696854514453,122.81
1666,1310.8722715171489,1316.2099278128408,5.0,1291.506043576226,122.81
1686,1398.7168993083267,1403.588060281622,13.341291550613304,1407.8467482388528,122.81
1677,1578.6061658128078,1583.3537612428568,5.0,1557.7243379712743,122.81
1387,1646.198854121733,1651.2154590206248,11.782681235850326,1657.465089490994,122.81
1392,1649.4502716266634,1654.4445027967774,11.514333196083733,1668.263458036993,122.81
1526,1673.2800562014368,1678.025768653866,13.82455962323398,1682.3369220415389,122.81
1658,1675.4927736032446,1680.0276569218406,14.242779058165526,1684.256696759149,122.81
1419,1737.7460962699126,1743.374898727048,10.98658235209897,1749.9694039028159,122.81
1370,1739.711444890012,1745.177958352069,9.566339215936642,1758.1455422772422,122.81
1409,1822.0841840700975,1826.300049276448,13.627406770334328,1831.8722927076708,122.81
1525,1849.1546867023671,1855.2904806261809,9.243163740747534,1861.3533145208937,122.81
3409,1925.7527083247232,1931.4190938327322,9.892962003657647,1940.573786025893,122.81
3659,2030.7783118116436,2035.4378962734215,13.272009211452241,2039.8029275869726,122.81
3541,2044.9035137816404,2049.2764417604362,14.0147156787094,2053.560066709483,122.81
3666,2122.6820917600844,2127.2990247279445,13.013734452680627,2131.779802403129,122.81
3665,2124.8754755419545,2130.062190082345,12.023317762885332,2135.095697272612,122.81
3411,2275.1990736938346,2280.1109284727677,11.340105712379804,2285.9915679291544,122.81
3419,2458.569100581703,2463.3460559883506,12.116349472442007,2469.114956782646,122.81
3519,2658.425860862995,2663.1035491343773,15.889630281438311,2666.809604056066,122.81
3429,2734.485583142584,2738.6195180088034,15.107860545589729,2748.30791279195,122.81
3404,2736.15769744581,2740.3816170613377,13.723343654466895,2751.26352747825,122.81
3401,2811.518294115054,2815.440261719295,5.0,2791.370609617939,122.81
3422,2819.6815199639364,2824.200378062826,13.145746740702688,2838.682662897555,122.81
3436,2997.2233393812467,3002.1240370942446,12.125785888683122,3007.876418583383,122.81
3421,3173.7151924832365,3178.3927569938924,12.426456887137872,3183.994689297523,122.81
3398,3180.3185087493257,3185.4157569216745,11.73496042665275,3198.501632089878,122.81
3383,3183.958460556494,3189.3617436072195,10.407391025271789,3200.9166995112546,122.81
3518,3202.8334322880846,3208.443642763569,10.63932369094662,3214.0336525950343,122.81
3649,3204.8755665169833,3210.4119454759525,5.0,3185.904605001222,122.81
3532,3299.5821237076607,3304.079999760508,13.694393352567937,3308.6458074864963,122.81
3399,3356.56317845635,3361.292877696083,13.522345329836611,3378.16504644329,122.81
3648,3380.66398544959,3386.2415342936506,10.219409847989246,3391.8550079723345,122.81
3693,3385.208579820577,3390.2095846492452,11.338389166017226,3396.6451096843125,122.81
5432,3721.3936487713936,3726.0781699718214,12.844416075618403,3740.7835979799356,122.81
5655,3918.7738501059903,3924.17965306523,11.533736158412903,3929.390755285557,122.81
5377,4079.3508858397513,4085.3217632438295,9.529915878646296,4091.9783332417696,122.81
5535,4191.344058943952,4196.543904746564,5.0,4171.579233572704,122.81
5407,4254.547646120357,4259.382620836613,12.935224311935084,4265.698872121273,122.81
5404,4256.711477050645,4261.492970671513,11.951035744244713,4278.398672711447,122.81
5397,4348.403756949477,4353.1617933782,12.440665279695834,4359.378441650472,122.81
5544,4368.893078355466,4374.187307696326,11.122103680574536,4379.1586109062155,122.81
5686,4463.1230489777545,4468.065465982281,12.8454487711501,4472.851432167677,122.81
5426,4523.8397685890295,4528.456209555439,12.397385875591555,4534.486548022471,122.81
5433,4623.597773118043,4629.417088641683,5.0,4608.558847747198,122.81
5399,4714.89386191584,4720.420025998925,5.0,4700.719735108542,122.81
5536,4730.2761743226865,4735.259068370364,5.0,4710.2977775988675,122.81
5654,4818.790995111427,4824.113476473424,5.0,4799.087960892822,122.81
5697,4824.784059036833,4830.180534030066,11.297012548247963,4835.513370204483,122.81
5659,4908.932561836548,4914.188969193522,13.402662652820254,4918.72314337055,122.81
5542,4922.082639607015,4927.260952637396,11.433261220708989,4932.541859738966,122.81
5685,5088.73026426423,5094.209186830829,11.716529217797229,5099.496986754712,122.81
5548,5182.88321861403,5188.519389309944,10.621798037271626,5194.291372659265,122.81
5703,5268.549005720643,5273.519292458411,12.768346330577296,5278.264080422455,122.81
5414,5422.314251943361,5426.612522051855,5.0,5401.938518314938,122.81
5422,5432.122099960068,5436.491134883009,14.177796758521186,5448.274364362514,122.81
5661,5448.88122546259,5454.143404929845,12.618710527785124,5458.919531816257,122.81
7404,5783.724855192029,5788.205491483543,12.507442267990793,5793.781338412725,122.81
7673,5900.999694753515,5906.145289567531,11.82033449603235,5911.171955438596,122.81
7530,6080.905936577273,6085.534022661174,15.054144436627574,6089.593533953515,122.81
7423,6142.051128836384,6146.066148046822,5.0,6121.873931279746,122.81
7523,6168.539698158202,6173.365497964834,14.03178143581932,6177.66604265707,122.81
7701,6352.346359532367,6357.467234415486,12.280260773438517,6362.58861122271,122.81
7389,6691.789134415718,6696.410564312477,12.539490300830211,6701.938668110961,122.81
7392,6696.993364408899,6702.451732766315,10.5220152366854,6708.477740628093,122.81
7388,6698.890133317005,6704.343540835768,10.027862719269898,6710.540451531635,122.81
7655,6802.815858734438,6807.371204282002,5.0,6781.777982526229,122.81
7405,6953.561934777231,6958.044848514444,13.115860904125936,6963.813574364302,122.81
7414,7046.98185088776,7051.4490601400685,13.710534017036172,7057.040189936419,122.81
7413,7221.12926762651,7225.010786299347,15.936870715459326,7230.369349872614,122.81
7390,7316.494689948113,7322.011278622843,10.658082450962524,7329.229439896786,122.81
