vehid,entry,mid,instspeed,exit,length
1126.0,324.98507793739054,330.48819447290805,10.120369326588351,336.21504775827594,122.81
1175.0,326.9106944086485,332.398147294355,11.164585111353407,338.08955937738835,122.81
589.0,643.9322651189286,648.3762367154992,13.394250197711328,678.3074138896089,122.81
380.0,680.7753199932843,685.5946427171187,12.520238333688697,690.1549405324658,122.81
866.0,998.1892660056578,1003.4692745310994,11.047375439873425,1009.4051353323019,122.81
1114.0,1323.1875461027962,1328.4575687735874,11.668778895949822,1333.672009750118,122.81
863.0,1356.881729716882,1362.189236190191,13.057106065841477,1367.5803544214166,122.81
612.0,1625.8157058306788,1630.588058643735,12.452305755768693,1667.9278048339036,122.81
152.0,1758.3020510937504,1763.0177313962954,14.723247384574645,1767.1297001381365,122.81
3176.0,2118.5245420313468,2123.381660562343,12.847666853698323,2127.841456868978,122.81
2875.0,2196.360469412608,2201.500994358772,10.917407369795967,2211.179850668644,122.81
2381.0,2299.142889969211,2305.0065100988986,10.32506280622305,2310.7701778260002,122.81
2602.0,2619.2569642187245,2624.0885051489868,12.206003497754516,2658.0413885419393,122.81
2590.0,2735.4164988758907,2739.418696850513,14.476319642909433,2744.6888934257186,122.81
2589.0,2980.285226931405,2985.124068694545,12.627968510848017,3018.359028669775,122.81
2859.0,3063.4940933018056,3068.437144422789,13.166452056968634,3073.984555715514,122.81
2136.0,3288.432208096209,3294.1295769740495,10.14323613829681,3299.7210634680955,122.81
2880.0,3425.642370373102,3430.1758771921873,13.44119047658623,3435.583904639395,122.81
2867.0,3517.8351195091277,3523.4692932242897,9.93050573351714,3529.887688500695,122.81
2617.0,3629.3717636209863,3635.015225802267,10.180603996030344,3650.811759725502,122.81
4362.0,4239.844026821558,4245.332273657413,10.857144178266083,4251.573172343463,122.81
4610.0,4413.795886637353,4419.021757543675,12.153070964051906,4424.818970309331,122.81
4613.0,4445.33432024238,4449.498955796967,14.036584485587106,4458.349109022606,122.81
5178.0,4643.037509489938,4648.0838966616475,12.168959736914264,4652.987847639989,122.81
4602.0,4955.716345531009,4960.091674346093,13.883643473142701,4965.362799177368,122.81
4605.0,5496.659928833272,5502.188200055334,11.141001793656047,5508.509823062791,122.81
4586.0,5684.5562456475745,5689.307167375136,12.287546774505284,5694.986943694181,122.81
6858.0,6138.307696594708,6143.21326671899,12.469813376909723,6149.036223922364,122.81
6601.0,6213.843606598932,6219.036856526338,11.957798808585345,6224.683037478749,122.81
6602.0,6216.416778502518,6221.089282166036,13.52042452024159,6257.934869343709,122.81
6605.0,6339.46590921275,6343.305794002141,15.606498296862194,6348.449482806741,122.81
6609.0,6487.734435209134,6494.2279571658755,8.9400234749843,6528.242855446008,122.81
6882.0,6489.901649270768,6496.381859752856,9.390560749230914,6530.545831568749,122.81
6619.0,6757.55146868199,6762.175435201823,13.163458941306851,6767.70388556464,122.81
6613.0,7117.863364234176,7122.521944511697,12.74994208496188,7127.903756226681,122.81
6614.0,7206.316733890881,7211.612960265707,13.413555202425815,7217.163524119306,122.81
6592.0,7303.189948528714,7308.034738143522,12.954298271005342,7313.453154290665,122.81
6379.0,7342.552963774523,7348.252662146169,10.772855047909534,7353.772072188605,122.81
6589.0,7496.810928966452,7501.318398970776,13.655700353662056,7506.5844361596355,122.81
