vehid,entry,mid,instspeed,exit,length
79,645.7380968824057,649.3085379198893,12.775207642896842,679.4600683181039,93.98
44,648.0029609766751,651.5431845196755,12.368794876240022,682.3805725064678,93.98
47,999.388431409038,1003.1296826629475,12.916109438623538,1007.8506811359055,93.98
67,1310.3113629056159,1314.1866801289025,12.15562304389801,1317.8426385869677,93.98
80,1537.8856473681662,1541.4970865229361,12.685537024679645,1546.1870492333305,93.98
2072,2227.104372668787,2230.1163651024394,14.352689180316716,2233.2027638613304,93.98
3218,2568.2437643431963,2572.0023292594105,14.424783310607104,2575.232403696636,93.98
2097,2631.1535168512432,2634.5473995126004,13.189166330850137,2658.633970198744,93.98
2091,2636.022820874814,2639.5318814532525,13.182301092033887,2661.3716894176496,93.98
2071,3254.089191574779,3258.0254783875216,13.068514480492079,3288.514747114911,93.98
2067,3426.0295890361235,3429.563680118669,13.446167747638984,3433.9207467053216,93.98
4066,4233.526369704237,4237.2839916663515,5.0,4211.757673146104,93.98
4081,4516.687574652232,4520.366136617667,5.0,4522.494082548959,93.98
4036,4867.078421342457,4871.109414073005,13.15678304007395,4875.694069079988,93.98
4050,4969.70769424613,4973.472206964692,5.0,4948.734084987453,93.98
4072,5058.4144869116835,5062.028101532514,12.043235840410102,5087.994111213753,93.98
4042,5106.323567752966,5109.218817803931,5.0,5082.100379532623,93.98
4074,5251.931486848113,5255.216434411939,13.652718347065102,5268.740320049992,93.98
4058,5274.277853607285,5278.238852836195,12.36016728610922,5283.438691272099,93.98
4051,5318.985644352692,5323.246583934104,10.47485706233283,5358.117501451594,93.98
4109,5327.431183105896,5331.415732113822,11.471113145989031,5363.167223890045,93.98
6033,5499.317418548657,5503.266266711379,13.453945524749287,5507.836223893526,93.98
6038,5501.309385314455,5505.273831824032,11.364689771648615,5538.520583078753,93.98
5230,5538.160035701467,5542.175936925255,14.521682729056488,5545.348914505124,93.98
6083,6226.787548898993,6230.1195915745075,12.816652712476632,6234.7476004104365,93.98
6072,6618.040390149184,6622.150811408644,5.0,6595.5397957591385,93.98
6041,6764.4562331045445,6767.574502212835,5.0,6741.843217749931,93.98
6059,7023.6152305424985,7027.305510911792,12.595101636446511,7031.736227299051,93.98
6065,7124.856552542775,7127.532150378655,16.311715215821764,7161.164356771796,93.98
