101,208.78289228029604,213.12378635924222,14.956624214604089,217.64221996282902
251,231.38659064683424,236.1344862015688,14.287157380512605,273.3254336709269
23,240.54870795546813,245.5543994718988,12.101652241650823,277.99876775308957
107,315.9691330882701,321.4988343267048,11.829851495291182,363.3609052624006
254,317.728198052005,323.2441195942168,11.808768952752285,365.79553071879786
173,357.0140458833261,362.0374870846798,13.16203184722271,372.126218214074
102,499.7399533935099,505.53871378037326,11.052312653981412,543.5448008320515
98,515.6377070265411,521.1581282041402,12.07187464117428,546.0109510309924
100,595.3550427752565,600.2469899371449,13.62728349691384,633.0804924661919
96,677.8335727844509,683.0459757153068,11.978916916157399,689.6288679889968
163,767.9872356415032,773.5457033259562,11.652460342821453,813.5330048559584
253,857.8144001190576,863.347908513049,12.136270310405596,869.8125362333861
269,949.4309278462985,954.3453159792405,13.0727618944875,960.4849598697399
103,1020.3759506152694,1026.175140391535,11.608328734725513,1032.7768205296845
1287,1029.8158449672706,1035.4036697823406,11.855999515622454,1083.5170468370782
260,1036.970839723982,1041.5070092332505,13.82100340350573,1086.1030545108608
93,1041.3367859783652,1046.2926807600118,13.490176700990192,1088.41939911442
104,1119.0726700781076,1123.3107843908858,15.475330443335423,1128.7992645796917
11,1213.5771830700123,1218.4433924615141,12.925731831594794,1263.5230699940653
179,1215.4763760244364,1220.2184677011896,13.61961747772878,1266.2725590399405
266,1348.980159886704,1354.1872037814076,13.045428368025124,1359.4870178135857
109,1405.3162991763124,1410.430489847735,13.30139859188443,1416.9048501157433
263,1575.0778040528714,1580.2560551814029,13.090732018909822,1587.109225954358
172,1669.76479717142,1675.0533319116576,11.652329100732167,1681.9896813815144
267,1677.8746805532228,1684.23491548363,10.618400171259696,1713.563802874871
156,1680.4368099883345,1686.1482824970622,9.574718943058325,1716.157501817576
1194,1766.9784727347712,1771.6269507316015,14.622749038002882,1803.929578176691
2250,2040.1645710818414,2045.4797474893937,12.080147471432358,2051.963799016324
2014,2278.8491972823317,2284.3199522399577,11.766055701570616,2290.808765399473
2256,2294.5618486430735,2299.2892259328323,13.090909265555744,2343.2152728908204
2259,2336.070441598479,2341.055359808166,12.810229306834419,2346.3609576255617
2182,2396.515293306458,2402.1411796371226,11.35893857313285,2433.2148939763883
2258,2480.3451706009514,2485.2322553558265,13.302254406444916,2527.9472361681246
2090,2565.339481037168,2570.5297943475034,12.873068225356446,2576.7803586055015
2267,2570.092399044568,2575.558850880143,12.287976375324657,2613.2439444560328
2095,2657.400804481455,2662.5384964723403,12.595103387764592,2668.699739424692
2091,2757.6971805704643,2764.041928085405,10.524455395842399,2793.18506998138
2101,2858.0371347707037,2863.2114931754363,12.460579408726117,2883.23947940612
2102,2933.9740038969762,2940.3107275191273,10.132089092243397,2947.5900074889355
2168,3027.5803388136246,3033.4224852192215,11.66700692010203,3063.467917602486
2260,3123.6165536688363,3129.3452054879185,10.998181741203604,3158.3861732765345
2097,3357.004569066088,3361.5667968441244,14.481708993476332,3366.2647353644825
2183,3384.2085409058122,3389.5537995602745,12.917687089707913,3423.2326160711063
2180,3568.5911385762943,3573.5129039842786,13.054100371632334,3605.7954698248755
2247,3595.191666421445,3599.6017460901603,14.824601486519907,3608.0651097772497
2092,3642.945087757862,3648.12504371469,12.511602539675149,3654.6451507613147
2093,3736.686557168953,3742.126203654253,12.088805711997173,3748.848623389312
4096,3913.458523449653,3918.510972785995,13.29118596653849,3924.784822182791
4020,4004.8352794930806,4010.180136094331,12.085446510934958,4053.1091927346138
4027,4104.651892385375,4110.110851811003,12.272356601361643,4116.53690343318
4260,4198.862565354513,4204.408814056179,12.206114476653724,4235.7288999517705
4012,4547.592237053438,4552.126502663218,12.988162843105489,4593.573512211368
4253,4725.419879653046,4730.480644179078,13.128403224178403,4736.948345840829
4161,4727.984443317704,4732.54097321156,13.885358041480963,4773.289909071345
4263,4734.482186708058,4740.178262669874,11.923334582104172,4775.815525377813
4097,5070.532259000617,5076.241668816614,10.938972524685012,5082.806520277185
4107,5080.916578302793,5085.592587277066,14.384991463089424,5136.196836313011
4256,5303.557203934941,5308.146995049275,13.867760679061194,5313.844392635961
4249,5355.00412898505,5360.021158140841,13.032560068971103,5403.403140237065
4023,5360.572630140382,5366.36918624398,10.846263260818242,5405.981203365974
4257,5450.7345680461285,5456.036653315287,12.148252574575766,5496.024853021089
4099,5453.697829962844,5458.375707064597,14.303100821917383,5498.099228376004
4104,5543.1093569641125,5548.493269446712,11.194533680010432,5583.537454767781
4176,5549.394736023382,5554.135217825215,13.590261503104518,5586.4391476775745
4268,5552.212904033205,5558.432492901175,9.769658947410536,5588.545307853189
6268,5983.183208829164,5988.390210828673,12.129460230575232,5994.758193961288
6270,6117.401137535663,6122.312330719118,12.976849635418446,6127.374819393415
6098,6255.8275621734765,6261.4728185450185,12.410250778341954,6268.444943414663
6015,6341.761672501682,6346.464725974176,13.240634955235715,6396.240517136386
6093,6510.446959728475,6516.503396422479,11.329703593124545,6523.681843056518
6097,6554.106231753655,6560.130592708926,11.400097069057884,6575.559635646881
6011,6611.505684391847,6616.1631483759165,14.496101943827945,6621.908717635212
6177,6620.608554347034,6625.132210923063,14.072399455889972,6663.420000511018
6250,6725.660989772897,6733.129776382441,9.08085952258312,6740.987688275802
6094,7141.264901561535,7146.274614317832,12.64850504222358,7153.120730456442
6189,7163.100469455154,7168.081198907661,13.412289057737778,7203.480464383892
